instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,Total_amount_of_rentals,season_names,weekday_names,month_names,year,time_of_day
16802,12/7/12,4,12,20,0,5,3,0.38,0.3939,0.76,0.1045,12,229,241,Fall,Friday,December,2012,Evening
16803,12/7/12,4,12,21,0,5,2,0.36,0.3636,0.93,0.1045,9,162,171,Fall,Friday,December,2012,Night
16804,12/7/12,4,12,22,0,5,2,0.36,0.3636,0.93,0.0896,15,150,165,Fall,Friday,December,2012,Night
16805,12/7/12,4,12,23,0,5,2,0.36,0.3636,0.93,0.0896,6,116,122,Fall,Friday,December,2012,Night
16806,12/8/12,4,12,0,0,6,2,0.36,0.3636,0.93,0.0896,5,98,103,Fall,Saturday,December,2012,Night
16807,12/8/12,4,12,1,0,6,2,0.36,0.3485,0.93,0.1343,16,84,100,Fall,Saturday,December,2012,Night
16808,12/8/12,4,12,2,0,6,2,0.36,0.3485,0.93,0.1343,3,67,70,Fall,Saturday,December,2012,Night
16809,12/8/12,4,12,3,0,6,2,0.36,0.3636,0.93,0.1045,6,23,29,Fall,Saturday,December,2012,Night
16810,12/8/12,4,12,4,0,6,2,0.36,0.3788,0.93,0,3,9,12,Fall,Saturday,December,2012,Night
16811,12/8/12,4,12,5,0,6,2,0.36,0.3636,0.93,0.1045,2,4,6,Fall,Saturday,December,2012,Morning
16812,12/8/12,4,12,6,0,6,2,0.36,0.3636,0.93,0.1045,1,19,20,Fall,Saturday,December,2012,Morning
16813,12/8/12,4,12,7,0,6,2,0.36,0.3636,1,0.0896,3,36,39,Fall,Saturday,December,2012,Morning
16814,12/8/12,4,12,8,0,6,2,0.38,0.3939,0.94,0.0896,5,106,111,Fall,Saturday,December,2012,Morning
16815,12/8/12,4,12,9,0,6,2,0.38,0.3939,0.94,0,17,153,170,Fall,Saturday,December,2012,Morning
16816,12/8/12,4,12,10,0,6,2,0.4,0.4091,0.87,0.1343,43,244,287,Fall,Saturday,December,2012,Morning
16817,12/8/12,4,12,11,0,6,2,0.4,0.4091,0.87,0.1045,63,341,404,Fall,Saturday,December,2012,Morning
16818,12/8/12,4,12,12,0,6,2,0.4,0.4091,0.87,0.2239,122,364,486,Fall,Saturday,December,2012,Afternoon
16819,12/8/12,4,12,13,0,6,2,0.4,0.4091,0.87,0.1642,148,399,547,Fall,Saturday,December,2012,Afternoon
16820,12/8/12,4,12,14,0,6,2,0.4,0.4091,0.87,0.2836,164,378,542,Fall,Saturday,December,2012,Afternoon
16821,12/8/12,4,12,15,0,6,1,0.42,0.4242,0.82,0.1642,167,374,541,Fall,Saturday,December,2012,Afternoon
16822,12/8/12,4,12,16,0,6,1,0.42,0.4242,0.82,0.1642,139,368,507,Fall,Saturday,December,2012,Afternoon
16823,12/8/12,4,12,17,0,6,1,0.38,0.3939,0.87,0.1343,77,268,345,Fall,Saturday,December,2012,Evening
16824,12/8/12,4,12,18,0,6,1,0.4,0.4091,0.87,0.1045,40,264,304,Fall,Saturday,December,2012,Evening
16825,12/8/12,4,12,19,0,6,1,0.4,0.4091,0.87,0,34,212,246,Fall,Saturday,December,2012,Evening
16826,12/8/12,4,12,20,0,6,2,0.36,0.3788,1,0,20,162,182,Fall,Saturday,December,2012,Evening
16827,12/8/12,4,12,21,0,6,2,0.36,0.3788,1,0,34,175,209,Fall,Saturday,December,2012,Night
16828,12/8/12,4,12,22,0,6,2,0.38,0.3939,0.94,0.1045,23,137,160,Fall,Saturday,December,2012,Night
16829,12/8/12,4,12,23,0,6,2,0.4,0.4091,0.94,0,18,144,162,Fall,Saturday,December,2012,Night
16830,12/9/12,4,12,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,Fall,Sunday,December,2012,Night
16831,12/9/12,4,12,1,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102,Fall,Sunday,December,2012,Night
16832,12/9/12,4,12,2,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78,Fall,Sunday,December,2012,Night
16833,12/9/12,4,12,3,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48,Fall,Sunday,December,2012,Night
16834,12/9/12,4,12,4,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12,Fall,Sunday,December,2012,Night
16835,12/9/12,4,12,5,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8,Fall,Sunday,December,2012,Morning
16836,12/9/12,4,12,6,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6,Fall,Sunday,December,2012,Morning
16837,12/9/12,4,12,7,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23,Fall,Sunday,December,2012,Morning
16838,12/9/12,4,12,8,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69,Fall,Sunday,December,2012,Morning
16839,12/9/12,4,12,9,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103,Fall,Sunday,December,2012,Morning
16840,12/9/12,4,12,10,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219,Fall,Sunday,December,2012,Morning
16841,12/9/12,4,12,11,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250,Fall,Sunday,December,2012,Morning
16842,12/9/12,4,12,12,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315,Fall,Sunday,December,2012,Afternoon
16843,12/9/12,4,12,13,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285,Fall,Sunday,December,2012,Afternoon
16844,12/9/12,4,12,14,0,0,2,0.38,0.3939,0.87,0.194,42,190,232,Fall,Sunday,December,2012,Afternoon
16845,12/9/12,4,12,15,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225,Fall,Sunday,December,2012,Afternoon
16846,12/9/12,4,12,16,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253,Fall,Sunday,December,2012,Afternoon
16847,12/9/12,4,12,17,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229,Fall,Sunday,December,2012,Evening
16848,12/9/12,4,12,18,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198,Fall,Sunday,December,2012,Evening
16849,12/9/12,4,12,19,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122,Fall,Sunday,December,2012,Evening
16850,12/9/12,4,12,20,0,0,3,0.36,0.3636,1,0.0896,6,102,108,Fall,Sunday,December,2012,Evening
16851,12/9/12,4,12,21,0,0,2,0.36,0.3636,1,0.1045,10,86,96,Fall,Sunday,December,2012,Night
16852,12/9/12,4,12,22,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78,Fall,Sunday,December,2012,Night
16853,12/9/12,4,12,23,0,0,3,0.36,0.3636,1,0.0896,3,48,51,Fall,Sunday,December,2012,Night
16854,12/10/12,4,12,0,0,1,3,0.36,0.3636,1,0.0896,0,20,20,Fall,Monday,December,2012,Night
16855,12/10/12,4,12,1,0,1,2,0.36,0.3788,1,0,0,4,4,Fall,Monday,December,2012,Night
16856,12/10/12,4,12,2,0,1,2,0.38,0.3939,0.94,0.1045,2,3,5,Fall,Monday,December,2012,Night
16857,12/10/12,4,12,3,0,1,2,0.38,0.3939,0.94,0.1045,0,4,4,Fall,Monday,December,2012,Night
16858,12/10/12,4,12,4,0,1,2,0.38,0.3939,0.94,0.1045,3,9,12,Fall,Monday,December,2012,Night
16859,12/10/12,4,12,5,0,1,2,0.38,0.3939,0.94,0.1045,0,27,27,Fall,Monday,December,2012,Morning
16860,12/10/12,4,12,6,0,1,2,0.38,0.3939,0.94,0.1642,2,121,123,Fall,Monday,December,2012,Morning
16861,12/10/12,4,12,7,0,1,2,0.38,0.3939,0.94,0.2537,3,291,294,Fall,Monday,December,2012,Morning
16862,12/10/12,4,12,8,0,1,2,0.42,0.4242,1,0.2537,9,575,584,Fall,Monday,December,2012,Morning
16863,12/10/12,4,12,9,0,1,2,0.42,0.4242,1,0.2239,11,273,284,Fall,Monday,December,2012,Morning
16864,12/10/12,4,12,10,0,1,2,0.44,0.4394,0.94,0.2239,12,121,133,Fall,Monday,December,2012,Morning
16865,12/10/12,4,12,11,0,1,3,0.46,0.4545,0.94,0.2239,8,126,134,Fall,Monday,December,2012,Morning
16866,12/10/12,4,12,12,0,1,3,0.44,0.4394,1,0.2239,23,150,173,Fall,Monday,December,2012,Afternoon
16867,12/10/12,4,12,13,0,1,3,0.44,0.4394,1,0.2239,30,190,220,Fall,Monday,December,2012,Afternoon
16868,12/10/12,4,12,14,0,1,2,0.5,0.4848,0.94,0.2239,31,179,210,Fall,Monday,December,2012,Afternoon
16869,12/10/12,4,12,15,0,1,2,0.5,0.4848,0.87,0.1642,29,207,236,Fall,Monday,December,2012,Afternoon
16870,12/10/12,4,12,16,0,1,2,0.5,0.4848,0.88,0.1045,37,308,345,Fall,Monday,December,2012,Afternoon
16871,12/10/12,4,12,17,0,1,2,0.48,0.4697,0.82,0.2836,38,578,616,Fall,Monday,December,2012,Evening
16872,12/10/12,4,12,18,0,1,2,0.46,0.4545,0.88,0.2836,20,544,564,Fall,Monday,December,2012,Evening
16873,12/10/12,4,12,19,0,1,1,0.52,0.5,0.77,0.2836,18,409,427,Fall,Monday,December,2012,Evening
16874,12/10/12,4,12,20,0,1,1,0.46,0.4545,0.88,0.2537,13,287,300,Fall,Monday,December,2012,Evening
16875,12/10/12,4,12,21,0,1,2,0.46,0.4545,0.94,0.194,21,224,245,Fall,Monday,December,2012,Night
16876,12/10/12,4,12,22,0,1,2,0.5,0.4848,0.82,0.2239,11,115,126,Fall,Monday,December,2012,Night
16877,12/10/12,4,12,23,0,1,1,0.46,0.4545,0.88,0.2537,8,76,84,Fall,Monday,December,2012,Night
16878,12/11/12,4,12,0,0,2,3,0.46,0.4545,0.77,0.4627,2,29,31,Fall,Tuesday,December,2012,Night
16879,12/11/12,4,12,1,0,2,1,0.42,0.4242,0.71,0.4478,1,7,8,Fall,Tuesday,December,2012,Night
16880,12/11/12,4,12,2,0,2,2,0.4,0.4091,0.66,0.3284,0,1,1,Fall,Tuesday,December,2012,Night
16881,12/11/12,4,12,3,0,2,3,0.36,0.3333,0.76,0.2836,0,3,3,Fall,Tuesday,December,2012,Night
16882,12/11/12,4,12,4,0,2,2,0.34,0.3182,0.76,0.2836,0,8,8,Fall,Tuesday,December,2012,Night
16883,12/11/12,4,12,5,0,2,3,0.34,0.303,0.71,0.3284,1,40,41,Fall,Tuesday,December,2012,Morning
16884,12/11/12,4,12,6,0,2,2,0.34,0.303,0.71,0.2985,0,118,118,Fall,Tuesday,December,2012,Morning
16885,12/11/12,4,12,7,0,2,1,0.34,0.303,0.66,0.4179,8,372,380,Fall,Tuesday,December,2012,Morning
16886,12/11/12,4,12,8,0,2,2,0.34,0.303,0.61,0.2985,16,708,724,Fall,Tuesday,December,2012,Morning
16887,12/11/12,4,12,9,0,2,1,0.34,0.303,0.61,0.3881,12,322,334,Fall,Tuesday,December,2012,Morning
16888,12/11/12,4,12,10,0,2,1,0.36,0.3333,0.57,0.3284,12,142,154,Fall,Tuesday,December,2012,Morning
16889,12/11/12,4,12,11,0,2,2,0.36,0.3333,0.53,0.3582,28,145,173,Fall,Tuesday,December,2012,Morning
16890,12/11/12,4,12,12,0,2,2,0.36,0.3182,0.53,0.4478,13,213,226,Fall,Tuesday,December,2012,Afternoon
16891,12/11/12,4,12,13,0,2,2,0.38,0.3939,0.5,0.2239,28,226,254,Fall,Tuesday,December,2012,Afternoon
16892,12/11/12,4,12,14,0,2,2,0.38,0.3939,0.5,0.2239,19,185,204,Fall,Tuesday,December,2012,Afternoon
16893,12/11/12,4,12,15,0,2,2,0.38,0.3939,0.5,0.2239,20,250,270,Fall,Tuesday,December,2012,Afternoon
16894,12/11/12,4,12,16,0,2,2,0.38,0.3939,0.5,0.2239,24,334,358,Fall,Tuesday,December,2012,Afternoon
16895,12/11/12,4,12,17,0,2,1,0.32,0.303,0.53,0.2239,21,580,601,Fall,Tuesday,December,2012,Evening
16896,12/11/12,4,12,18,0,2,1,0.32,0.303,0.53,0.2239,23,523,546,Fall,Tuesday,December,2012,Evening
16897,12/11/12,4,12,19,0,2,1,0.32,0.303,0.53,0.2239,21,412,433,Fall,Tuesday,December,2012,Evening
16898,12/11/12,4,12,20,0,2,1,0.32,0.303,0.53,0.2239,9,248,257,Fall,Tuesday,December,2012,Evening
16899,12/11/12,4,12,21,0,2,1,0.32,0.3182,0.53,0.194,14,193,207,Fall,Tuesday,December,2012,Night
16900,12/11/12,4,12,22,0,2,1,0.3,0.2879,0.56,0.2239,6,100,106,Fall,Tuesday,December,2012,Night
16901,12/11/12,4,12,23,0,2,1,0.3,0.2879,0.52,0.2239,4,60,64,Fall,Tuesday,December,2012,Night
16902,12/12/12,4,12,0,0,3,1,0.3,0.303,0.52,0.1642,1,33,34,Fall,Wednesday,December,2012,Night
16903,12/12/12,4,12,1,0,3,1,0.28,0.2727,0.61,0.2239,3,18,21,Fall,Wednesday,December,2012,Night
16904,12/12/12,4,12,2,0,3,1,0.28,0.2727,0.56,0.1642,5,4,9,Fall,Wednesday,December,2012,Night
16905,12/12/12,4,12,3,0,3,1,0.26,0.2727,0.6,0.1343,3,7,10,Fall,Wednesday,December,2012,Night
16906,12/12/12,4,12,4,0,3,1,0.26,0.303,0.6,0,0,4,4,Fall,Wednesday,December,2012,Night
16907,12/12/12,4,12,5,0,3,1,0.26,0.2576,0.6,0.194,0,37,37,Fall,Wednesday,December,2012,Morning
16908,12/12/12,4,12,6,0,3,2,0.26,0.2424,0.6,0.2537,2,126,128,Fall,Wednesday,December,2012,Morning
16909,12/12/12,4,12,7,0,3,2,0.26,0.2576,0.6,0.194,3,366,369,Fall,Wednesday,December,2012,Morning
16910,12/12/12,4,12,8,0,3,2,0.26,0.2576,0.65,0.1642,18,670,688,Fall,Wednesday,December,2012,Morning
16911,12/12/12,4,12,9,0,3,2,0.28,0.2879,0.61,0.1343,13,272,285,Fall,Wednesday,December,2012,Morning
16912,12/12/12,4,12,10,0,3,2,0.3,0.303,0.56,0.1642,20,116,136,Fall,Wednesday,December,2012,Morning
16913,12/12/12,4,12,11,0,3,2,0.32,0.303,0.49,0.2239,24,148,172,Fall,Wednesday,December,2012,Morning
16914,12/12/12,4,12,12,0,3,2,0.34,0.3636,0.42,0,14,218,232,Fall,Wednesday,December,2012,Afternoon
16915,12/12/12,4,12,13,0,3,2,0.34,0.3636,0.42,0,18,220,238,Fall,Wednesday,December,2012,Afternoon
16916,12/12/12,4,12,14,0,3,2,0.34,0.3636,0.46,0,34,191,225,Fall,Wednesday,December,2012,Afternoon
16917,12/12/12,4,12,15,0,3,2,0.34,0.3485,0.46,0.1045,21,207,228,Fall,Wednesday,December,2012,Afternoon
16918,12/12/12,4,12,16,0,3,2,0.34,0.3333,0.46,0.1343,19,310,329,Fall,Wednesday,December,2012,Afternoon
16919,12/12/12,4,12,17,0,3,2,0.32,0.303,0.53,0.2239,21,540,561,Fall,Wednesday,December,2012,Evening
16920,12/12/12,4,12,18,0,3,2,0.32,0.303,0.49,0.2239,25,515,540,Fall,Wednesday,December,2012,Evening
16921,12/12/12,4,12,19,0,3,2,0.3,0.2879,0.56,0.2239,18,384,402,Fall,Wednesday,December,2012,Evening
16922,12/12/12,4,12,20,0,3,1,0.3,0.2879,0.52,0.2836,25,243,268,Fall,Wednesday,December,2012,Evening
16923,12/12/12,4,12,21,0,3,2,0.3,0.2879,0.52,0.2537,16,186,202,Fall,Wednesday,December,2012,Night
16924,12/12/12,4,12,22,0,3,2,0.3,0.2879,0.52,0.2239,4,118,122,Fall,Wednesday,December,2012,Night
16925,12/12/12,4,12,23,0,3,2,0.28,0.2727,0.56,0.2239,3,76,79,Fall,Wednesday,December,2012,Night
16926,12/13/12,4,12,0,0,4,2,0.28,0.2727,0.52,0.2239,1,31,32,Fall,Thursday,December,2012,Night
16927,12/13/12,4,12,1,0,4,2,0.28,0.2576,0.52,0.2836,4,19,23,Fall,Thursday,December,2012,Night
16928,12/13/12,4,12,2,0,4,2,0.26,0.2424,0.56,0.2537,3,5,8,Fall,Thursday,December,2012,Night
16929,12/13/12,4,12,3,0,4,2,0.26,0.2424,0.56,0.2836,0,2,2,Fall,Thursday,December,2012,Night
16930,12/13/12,4,12,4,0,4,2,0.26,0.2576,0.56,0.194,0,8,8,Fall,Thursday,December,2012,Night
16931,12/13/12,4,12,5,0,4,2,0.26,0.2576,0.56,0.1642,2,31,33,Fall,Thursday,December,2012,Morning
16932,12/13/12,4,12,6,0,4,1,0.26,0.2424,0.56,0.2537,2,112,114,Fall,Thursday,December,2012,Morning
16933,12/13/12,4,12,7,0,4,1,0.24,0.2273,0.6,0.2239,5,380,385,Fall,Thursday,December,2012,Morning
16934,12/13/12,4,12,8,0,4,1,0.24,0.2273,0.6,0.194,24,655,679,Fall,Thursday,December,2012,Morning
16935,12/13/12,4,12,9,0,4,1,0.28,0.2727,0.52,0.2537,25,300,325,Fall,Thursday,December,2012,Morning
16936,12/13/12,4,12,10,0,4,1,0.32,0.303,0.45,0.2836,28,139,167,Fall,Thursday,December,2012,Morning
16937,12/13/12,4,12,11,0,4,1,0.34,0.3182,0.42,0.2537,25,164,189,Fall,Thursday,December,2012,Morning
16938,12/13/12,4,12,12,0,4,1,0.36,0.3333,0.4,0.2537,30,252,282,Fall,Thursday,December,2012,Afternoon
16939,12/13/12,4,12,13,0,4,1,0.36,0.3485,0.34,0.194,41,230,271,Fall,Thursday,December,2012,Afternoon
16940,12/13/12,4,12,14,0,4,1,0.36,0.3485,0.34,0.1642,31,211,242,Fall,Thursday,December,2012,Afternoon
16941,12/13/12,4,12,15,0,4,1,0.36,0.3485,0.34,0.1343,40,240,280,Fall,Thursday,December,2012,Afternoon
16942,12/13/12,4,12,16,0,4,1,0.34,0.3485,0.39,0.1045,50,356,406,Fall,Thursday,December,2012,Afternoon
16943,12/13/12,4,12,17,0,4,1,0.32,0.3333,0.42,0.1045,43,507,550,Fall,Thursday,December,2012,Evening
16944,12/13/12,4,12,18,0,4,1,0.32,0.3333,0.42,0.1045,20,446,466,Fall,Thursday,December,2012,Evening
16945,12/13/12,4,12,19,0,4,1,0.3,0.303,0.45,0.1642,20,328,348,Fall,Thursday,December,2012,Evening
16946,12/13/12,4,12,20,0,4,1,0.3,0.3333,0.45,0,6,235,241,Fall,Thursday,December,2012,Evening
16947,12/13/12,4,12,21,0,4,1,0.28,0.3182,0.48,0,13,200,213,Fall,Thursday,December,2012,Night
16948,12/13/12,4,12,22,0,4,1,0.26,0.2879,0.6,0.0896,7,141,148,Fall,Thursday,December,2012,Night
16949,12/13/12,4,12,23,0,4,1,0.26,0.303,0.6,0,5,115,120,Fall,Thursday,December,2012,Night
16950,12/14/12,4,12,0,0,5,1,0.22,0.2576,0.64,0.0896,4,43,47,Fall,Friday,December,2012,Night
16951,12/14/12,4,12,1,0,5,1,0.22,0.2576,0.69,0.0896,0,26,26,Fall,Friday,December,2012,Night
16952,12/14/12,4,12,2,0,5,1,0.22,0.2727,0.69,0,3,6,9,Fall,Friday,December,2012,Night
16953,12/14/12,4,12,3,0,5,1,0.2,0.2273,0.69,0.1045,0,12,12,Fall,Friday,December,2012,Night
16954,12/14/12,4,12,4,0,5,1,0.2,0.2273,0.75,0.0896,1,9,10,Fall,Friday,December,2012,Night
16955,12/14/12,4,12,5,0,5,1,0.2,0.2273,0.69,0.1045,0,34,34,Fall,Friday,December,2012,Morning
16956,12/14/12,4,12,6,0,5,1,0.16,0.1818,0.8,0.1045,1,112,113,Fall,Friday,December,2012,Morning
16957,12/14/12,4,12,7,0,5,1,0.2,0.2121,0.72,0.1045,3,305,308,Fall,Friday,December,2012,Morning
16958,12/14/12,4,12,8,0,5,1,0.2,0.2273,0.69,0.0896,13,623,636,Fall,Friday,December,2012,Morning
16959,12/14/12,4,12,9,0,5,1,0.24,0.2424,0.75,0.1343,13,330,343,Fall,Friday,December,2012,Morning
16960,12/14/12,4,12,10,0,5,1,0.26,0.2576,0.81,0.194,28,162,190,Fall,Friday,December,2012,Morning
16961,12/14/12,4,12,11,0,5,1,0.32,0.303,0.65,0.194,31,180,211,Fall,Friday,December,2012,Morning
16962,12/14/12,4,12,12,0,5,1,0.36,0.3485,0.5,0.194,29,244,273,Fall,Friday,December,2012,Afternoon
16963,12/14/12,4,12,13,0,5,1,0.36,0.3485,0.5,0.2239,39,274,313,Fall,Friday,December,2012,Afternoon
16964,12/14/12,4,12,14,0,5,1,0.4,0.4091,0.43,0.194,48,251,299,Fall,Friday,December,2012,Afternoon
16965,12/14/12,4,12,15,0,5,1,0.4,0.4091,0.47,0.1642,57,252,309,Fall,Friday,December,2012,Afternoon
16966,12/14/12,4,12,16,0,5,1,0.38,0.3939,0.54,0.194,45,372,417,Fall,Friday,December,2012,Afternoon
16967,12/14/12,4,12,17,0,5,1,0.34,0.3333,0.57,0.1642,40,582,622,Fall,Friday,December,2012,Evening
16968,12/14/12,4,12,18,0,5,1,0.36,0.3485,0.46,0.1343,23,432,455,Fall,Friday,December,2012,Evening
16969,12/14/12,4,12,19,0,5,1,0.34,0.3485,0.53,0.0896,17,302,319,Fall,Friday,December,2012,Evening
16970,12/14/12,4,12,20,0,5,1,0.32,0.3333,0.61,0.1343,12,209,221,Fall,Friday,December,2012,Evening
16971,12/14/12,4,12,21,0,5,1,0.3,0.303,0.75,0.1642,7,165,172,Fall,Friday,December,2012,Night
16972,12/14/12,4,12,22,0,5,1,0.28,0.2879,0.75,0.1045,4,134,138,Fall,Friday,December,2012,Night
16973,12/14/12,4,12,23,0,5,1,0.28,0.303,0.75,0.0896,11,123,134,Fall,Friday,December,2012,Night
16974,12/15/12,4,12,0,0,6,1,0.3,0.3333,0.7,0,4,90,94,Fall,Saturday,December,2012,Night
16975,12/15/12,4,12,1,0,6,2,0.26,0.2879,0.81,0.0896,9,86,95,Fall,Saturday,December,2012,Night
16976,12/15/12,4,12,2,0,6,1,0.26,0.303,0.81,0,6,63,69,Fall,Saturday,December,2012,Night
16977,12/15/12,4,12,3,0,6,2,0.24,0.2879,0.81,0,5,18,23,Fall,Saturday,December,2012,Night
16978,12/15/12,4,12,4,0,6,2,0.24,0.2576,0.87,0.1045,1,5,6,Fall,Saturday,December,2012,Night
16979,12/15/12,4,12,5,0,6,2,0.26,0.303,0.75,0,0,3,3,Fall,Saturday,December,2012,Morning
16980,12/15/12,4,12,6,0,6,2,0.24,0.2879,0.75,0,0,11,11,Fall,Saturday,December,2012,Morning
16981,12/15/12,4,12,7,0,6,2,0.24,0.2576,0.75,0.0896,1,47,48,Fall,Saturday,December,2012,Morning
16982,12/15/12,4,12,8,0,6,2,0.26,0.2879,0.75,0.0896,8,111,119,Fall,Saturday,December,2012,Morning
16983,12/15/12,4,12,9,0,6,1,0.26,0.2727,0.75,0.1045,17,203,220,Fall,Saturday,December,2012,Morning
16984,12/15/12,4,12,10,0,6,1,0.32,0.3182,0.61,0.1642,23,250,273,Fall,Saturday,December,2012,Morning
16985,12/15/12,4,12,11,0,6,1,0.34,0.3485,0.61,0.0896,66,327,393,Fall,Saturday,December,2012,Morning
16986,12/15/12,4,12,12,0,6,1,0.38,0.3939,0.5,0.0896,89,364,453,Fall,Saturday,December,2012,Afternoon
16987,12/15/12,4,12,13,0,6,1,0.38,0.3939,0.54,0.2537,88,368,456,Fall,Saturday,December,2012,Afternoon
16988,12/15/12,4,12,14,0,6,1,0.4,0.4091,0.5,0.1642,92,334,426,Fall,Saturday,December,2012,Afternoon
16989,12/15/12,4,12,15,0,6,1,0.42,0.4242,0.47,0,95,352,447,Fall,Saturday,December,2012,Afternoon
16990,12/15/12,4,12,16,0,6,1,0.4,0.4091,0.5,0.1343,85,328,413,Fall,Saturday,December,2012,Afternoon
16991,12/15/12,4,12,17,0,6,1,0.4,0.4091,0.5,0.2239,35,274,309,Fall,Saturday,December,2012,Evening
16992,12/15/12,4,12,18,0,6,1,0.38,0.3939,0.58,0.1642,40,232,272,Fall,Saturday,December,2012,Evening
16993,12/15/12,4,12,19,0,6,1,0.36,0.3485,0.62,0.1343,32,225,257,Fall,Saturday,December,2012,Evening
16994,12/15/12,4,12,20,0,6,2,0.36,0.3485,0.57,0.194,23,178,201,Fall,Saturday,December,2012,Evening
16995,12/15/12,4,12,21,0,6,1,0.36,0.3485,0.62,0.1343,15,169,184,Fall,Saturday,December,2012,Night
16996,12/15/12,4,12,22,0,6,1,0.36,0.3485,0.62,0.194,22,134,156,Fall,Saturday,December,2012,Night
16997,12/15/12,4,12,23,0,6,2,0.36,0.3485,0.62,0.1343,11,108,119,Fall,Saturday,December,2012,Night
16998,12/16/12,4,12,0,0,0,2,0.36,0.3788,0.62,0,8,102,110,Fall,Sunday,December,2012,Night
16999,12/16/12,4,12,1,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96,Fall,Sunday,December,2012,Night
17000,12/16/12,4,12,2,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87,Fall,Sunday,December,2012,Night
17001,12/16/12,4,12,3,0,0,2,0.34,0.3333,0.87,0.194,1,37,38,Fall,Sunday,December,2012,Night
17002,12/16/12,4,12,4,0,0,2,0.34,0.3636,0.87,0,1,10,11,Fall,Sunday,December,2012,Night
17003,12/16/12,4,12,5,0,0,2,0.34,0.3636,0.87,0,0,9,9,Fall,Sunday,December,2012,Morning
17004,12/16/12,4,12,6,0,0,2,0.34,0.3636,0.87,0,0,6,6,Fall,Sunday,December,2012,Morning
17005,12/16/12,4,12,7,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27,Fall,Sunday,December,2012,Morning
17006,12/16/12,4,12,8,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88,Fall,Sunday,December,2012,Morning
17007,12/16/12,4,12,9,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132,Fall,Sunday,December,2012,Morning
17008,12/16/12,4,12,10,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257,Fall,Sunday,December,2012,Morning
17009,12/16/12,4,12,11,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295,Fall,Sunday,December,2012,Morning
17010,12/16/12,4,12,12,0,0,2,0.38,0.3939,0.82,0.194,67,350,417,Fall,Sunday,December,2012,Afternoon
17011,12/16/12,4,12,13,0,0,2,0.38,0.3939,0.76,0.194,67,289,356,Fall,Sunday,December,2012,Afternoon
17012,12/16/12,4,12,14,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310,Fall,Sunday,December,2012,Afternoon
17013,12/16/12,4,12,15,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338,Fall,Sunday,December,2012,Afternoon
17014,12/16/12,4,12,16,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400,Fall,Sunday,December,2012,Afternoon
17015,12/16/12,4,12,17,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243,Fall,Sunday,December,2012,Evening
17016,12/16/12,4,12,18,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107,Fall,Sunday,December,2012,Evening
17017,12/16/12,4,12,19,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109,Fall,Sunday,December,2012,Evening
17018,12/16/12,4,12,20,0,0,2,0.38,0.3939,0.82,0,14,108,122,Fall,Sunday,December,2012,Evening
17019,12/16/12,4,12,21,0,0,2,0.36,0.3788,0.93,0,14,92,106,Fall,Sunday,December,2012,Night
17020,12/16/12,4,12,22,0,0,2,0.4,0.4091,0.82,0.194,6,83,89,Fall,Sunday,December,2012,Night
17021,12/16/12,4,12,23,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33,Fall,Sunday,December,2012,Night
17022,12/17/12,4,12,0,0,1,2,0.38,0.3939,0.87,0,2,26,28,Fall,Monday,December,2012,Night
17023,12/17/12,4,12,1,0,1,2,0.38,0.3939,0.87,0.1045,1,14,15,Fall,Monday,December,2012,Night
17024,12/17/12,4,12,2,0,1,2,0.38,0.3939,0.94,0,1,4,5,Fall,Monday,December,2012,Night
