instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,Total_amount_of_rentals,season_names,weekday_names,month_names,year,time_of_day
11953,2012-05-18,2,5,5,0,5,1,0.46,0.4545,0.77,0.1045,1,33,34,Spring,Friday,May,2012,Morning
11954,2012-05-18,2,5,6,0,5,1,0.44,0.4394,0.77,0.1343,14,168,182,Spring,Friday,May,2012,Morning
11955,2012-05-18,2,5,7,0,5,1,0.46,0.4545,0.82,0.1045,40,475,515,Spring,Friday,May,2012,Morning
11956,2012-05-18,2,5,8,0,5,1,0.52,0.5,0.59,0.1343,49,696,745,Spring,Friday,May,2012,Morning
11957,2012-05-18,2,5,9,0,5,1,0.56,0.5303,0.56,0.1045,57,304,361,Spring,Friday,May,2012,Morning
11958,2012-05-18,2,5,10,0,5,1,0.6,0.6212,0.46,0.1343,74,181,255,Spring,Friday,May,2012,Morning
11959,2012-05-18,2,5,11,0,5,1,0.62,0.6212,0.43,0.0,109,225,334,Spring,Friday,May,2012,Morning
11960,2012-05-18,2,5,12,0,5,1,0.62,0.6212,0.41,0.194,108,252,360,Spring,Friday,May,2012,Afternoon
11961,2012-05-18,2,5,13,0,5,1,0.64,0.6212,0.36,0.1642,98,297,395,Spring,Friday,May,2012,Afternoon
11962,2012-05-18,2,5,14,0,5,1,0.66,0.6212,0.34,0.1343,108,242,350,Spring,Friday,May,2012,Afternoon
11963,2012-05-18,2,5,15,0,5,1,0.66,0.6212,0.36,0.194,131,260,391,Spring,Friday,May,2012,Afternoon
11964,2012-05-18,2,5,16,0,5,1,0.66,0.6212,0.34,0.2537,151,417,568,Spring,Friday,May,2012,Afternoon
11965,2012-05-18,2,5,17,0,5,1,0.66,0.6212,0.34,0.1343,124,688,812,Spring,Friday,May,2012,Evening
11966,2012-05-18,2,5,18,0,5,1,0.64,0.6212,0.38,0.2239,99,570,669,Spring,Friday,May,2012,Evening
11967,2012-05-18,2,5,19,0,5,1,0.62,0.6212,0.41,0.194,91,392,483,Spring,Friday,May,2012,Evening
11968,2012-05-18,2,5,20,0,5,1,0.62,0.6212,0.41,0.1642,73,264,337,Spring,Friday,May,2012,Evening
11969,2012-05-18,2,5,21,0,5,1,0.6,0.6212,0.4,0.0,49,209,258,Spring,Friday,May,2012,Night
11970,2012-05-18,2,5,22,0,5,1,0.56,0.5303,0.52,0.3284,57,194,251,Spring,Friday,May,2012,Night
11971,2012-05-18,2,5,23,0,5,1,0.52,0.5,0.55,0.0,41,133,174,Spring,Friday,May,2012,Night
11972,2012-05-19,2,5,0,0,6,1,0.52,0.5,0.48,0.1045,30,118,148,Spring,Saturday,May,2012,Night
11973,2012-05-19,2,5,1,0,6,1,0.5,0.4848,0.48,0.0,20,84,104,Spring,Saturday,May,2012,Night
11974,2012-05-19,2,5,2,0,6,1,0.5,0.4848,0.51,0.1045,13,56,69,Spring,Saturday,May,2012,Night
11975,2012-05-19,2,5,3,0,6,1,0.5,0.4848,0.48,0.1045,10,23,33,Spring,Saturday,May,2012,Night
11976,2012-05-19,2,5,4,0,6,1,0.48,0.4697,0.59,0.0896,6,8,14,Spring,Saturday,May,2012,Night
11977,2012-05-19,2,5,5,0,6,1,0.46,0.4545,0.67,0.0,1,11,12,Spring,Saturday,May,2012,Morning
11978,2012-05-19,2,5,6,0,6,1,0.44,0.4394,0.72,0.0896,12,38,50,Spring,Saturday,May,2012,Morning
11979,2012-05-19,2,5,7,0,6,1,0.46,0.4545,0.67,0.1045,28,67,95,Spring,Saturday,May,2012,Morning
11980,2012-05-19,2,5,8,0,6,1,0.52,0.5,0.52,0.1642,33,162,195,Spring,Saturday,May,2012,Morning
11981,2012-05-19,2,5,9,0,6,1,0.56,0.5303,0.43,0.1642,79,213,292,Spring,Saturday,May,2012,Morning
11982,2012-05-19,2,5,10,0,6,1,0.56,0.5303,0.43,0.0,177,275,452,Spring,Saturday,May,2012,Morning
11983,2012-05-19,2,5,11,0,6,1,0.62,0.6212,0.38,0.0896,235,351,586,Spring,Saturday,May,2012,Morning
11984,2012-05-19,2,5,12,0,6,1,0.66,0.6212,0.36,0.0,276,366,642,Spring,Saturday,May,2012,Afternoon
11985,2012-05-19,2,5,13,0,6,1,0.7,0.6364,0.37,0.1343,332,372,704,Spring,Saturday,May,2012,Afternoon
11986,2012-05-19,2,5,14,0,6,1,0.72,0.6515,0.3,0.0896,361,369,730,Spring,Saturday,May,2012,Afternoon
11987,2012-05-19,2,5,15,0,6,1,0.72,0.6515,0.3,0.1045,356,316,672,Spring,Saturday,May,2012,Afternoon
11988,2012-05-19,2,5,16,0,6,1,0.74,0.6515,0.3,0.1045,331,311,642,Spring,Saturday,May,2012,Afternoon
11989,2012-05-19,2,5,17,0,6,1,0.74,0.6515,0.3,0.0896,279,347,626,Spring,Saturday,May,2012,Evening
11990,2012-05-19,2,5,18,0,6,1,0.74,0.6515,0.33,0.0896,254,391,645,Spring,Saturday,May,2012,Evening
11991,2012-05-19,2,5,19,0,6,1,0.7,0.6364,0.39,0.1343,203,229,432,Spring,Saturday,May,2012,Evening
11992,2012-05-19,2,5,20,0,6,1,0.68,0.6364,0.41,0.0896,118,197,315,Spring,Saturday,May,2012,Evening
11993,2012-05-19,2,5,21,0,6,1,0.64,0.6212,0.5,0.0,81,178,259,Spring,Saturday,May,2012,Night
11994,2012-05-19,2,5,22,0,6,1,0.64,0.6212,0.47,0.0,104,234,338,Spring,Saturday,May,2012,Night
11995,2012-05-19,2,5,23,0,6,1,0.6,0.6212,0.56,0.1642,71,168,239,Spring,Saturday,May,2012,Night
11996,2012-05-20,2,5,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170,Spring,Sunday,May,2012,Night
11997,2012-05-20,2,5,1,0,0,1,0.56,0.5303,0.52,0.0,28,102,130,Spring,Sunday,May,2012,Night
11998,2012-05-20,2,5,2,0,0,1,0.56,0.5303,0.52,0.0,36,62,98,Spring,Sunday,May,2012,Night
11999,2012-05-20,2,5,3,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66,Spring,Sunday,May,2012,Night
12000,2012-05-20,2,5,4,0,0,1,0.52,0.5,0.68,0.0896,2,14,16,Spring,Sunday,May,2012,Night
12001,2012-05-20,2,5,5,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8,Spring,Sunday,May,2012,Morning
12002,2012-05-20,2,5,6,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25,Spring,Sunday,May,2012,Morning
12003,2012-05-20,2,5,7,0,0,1,0.52,0.5,0.68,0.194,35,55,90,Spring,Sunday,May,2012,Morning
12004,2012-05-20,2,5,8,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171,Spring,Sunday,May,2012,Morning
12005,2012-05-20,2,5,9,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313,Spring,Sunday,May,2012,Morning
12006,2012-05-20,2,5,10,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432,Spring,Sunday,May,2012,Morning
12007,2012-05-20,2,5,11,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581,Spring,Sunday,May,2012,Morning
12008,2012-05-20,2,5,12,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637,Spring,Sunday,May,2012,Afternoon
12009,2012-05-20,2,5,13,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607,Spring,Sunday,May,2012,Afternoon
12010,2012-05-20,2,5,14,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543,Spring,Sunday,May,2012,Afternoon
12011,2012-05-20,2,5,15,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502,Spring,Sunday,May,2012,Afternoon
12012,2012-05-20,2,5,16,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577,Spring,Sunday,May,2012,Afternoon
12013,2012-05-20,2,5,17,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549,Spring,Sunday,May,2012,Evening
12014,2012-05-20,2,5,18,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474,Spring,Sunday,May,2012,Evening
12015,2012-05-20,2,5,19,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,Spring,Sunday,May,2012,Evening
12016,2012-05-20,2,5,20,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274,Spring,Sunday,May,2012,Evening
12017,2012-05-20,2,5,21,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233,Spring,Sunday,May,2012,Night
12018,2012-05-20,2,5,22,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145,Spring,Sunday,May,2012,Night
12019,2012-05-20,2,5,23,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86,Spring,Sunday,May,2012,Night
12020,2012-05-21,2,5,0,0,1,3,0.58,0.5455,0.88,0.2985,12,28,40,Spring,Monday,May,2012,Night
12021,2012-05-21,2,5,1,0,1,3,0.58,0.5455,0.88,0.3582,4,11,15,Spring,Monday,May,2012,Night
12022,2012-05-21,2,5,2,0,1,3,0.56,0.5303,0.94,0.2537,2,9,11,Spring,Monday,May,2012,Night
12023,2012-05-21,2,5,3,0,1,2,0.56,0.5303,0.88,0.2985,0,2,2,Spring,Monday,May,2012,Night
12024,2012-05-21,2,5,4,0,1,3,0.56,0.5303,0.88,0.2985,2,5,7,Spring,Monday,May,2012,Night
12025,2012-05-21,2,5,5,0,1,3,0.56,0.5303,0.88,0.2985,1,14,15,Spring,Monday,May,2012,Morning
12026,2012-05-21,2,5,6,0,1,3,0.56,0.5303,0.88,0.2985,3,76,79,Spring,Monday,May,2012,Morning
12027,2012-05-21,2,5,7,0,1,3,0.56,0.5303,0.88,0.2985,7,146,153,Spring,Monday,May,2012,Morning
12028,2012-05-21,2,5,8,0,1,3,0.56,0.5303,0.88,0.2537,12,258,270,Spring,Monday,May,2012,Morning
12029,2012-05-21,2,5,9,0,1,3,0.56,0.5303,0.88,0.2239,14,172,186,Spring,Monday,May,2012,Morning
12030,2012-05-21,2,5,10,0,1,3,0.58,0.5455,0.88,0.2836,28,71,99,Spring,Monday,May,2012,Morning
12031,2012-05-21,2,5,11,0,1,2,0.6,0.5606,0.83,0.1642,24,82,106,Spring,Monday,May,2012,Morning
12032,2012-05-21,2,5,12,0,1,2,0.6,0.5606,0.83,0.2537,46,124,170,Spring,Monday,May,2012,Afternoon
12033,2012-05-21,2,5,13,0,1,3,0.6,0.5606,0.83,0.2537,49,135,184,Spring,Monday,May,2012,Afternoon
12034,2012-05-21,2,5,14,0,1,3,0.6,0.5606,0.83,0.194,45,135,180,Spring,Monday,May,2012,Afternoon
12035,2012-05-21,2,5,15,0,1,2,0.64,0.6061,0.73,0.194,67,158,225,Spring,Monday,May,2012,Afternoon
12036,2012-05-21,2,5,16,0,1,2,0.64,0.6061,0.73,0.2537,46,269,315,Spring,Monday,May,2012,Afternoon
12037,2012-05-21,2,5,17,0,1,2,0.66,0.6212,0.69,0.2537,40,468,508,Spring,Monday,May,2012,Evening
12038,2012-05-21,2,5,18,0,1,1,0.64,0.6061,0.73,0.1045,52,478,530,Spring,Monday,May,2012,Evening
12039,2012-05-21,2,5,19,0,1,1,0.66,0.6212,0.69,0.0896,57,391,448,Spring,Monday,May,2012,Evening
12040,2012-05-21,2,5,20,0,1,1,0.64,0.6061,0.69,0.1343,44,292,336,Spring,Monday,May,2012,Evening
12041,2012-05-21,2,5,21,0,1,1,0.62,0.6061,0.69,0.0896,31,210,241,Spring,Monday,May,2012,Night
12042,2012-05-21,2,5,22,0,1,2,0.62,0.5909,0.73,0.1642,26,116,142,Spring,Monday,May,2012,Night
12043,2012-05-21,2,5,23,0,1,1,0.62,0.5909,0.73,0.2836,18,79,97,Spring,Monday,May,2012,Night
12044,2012-05-22,2,5,0,0,2,1,0.58,0.5455,0.83,0.2537,10,26,36,Spring,Tuesday,May,2012,Night
12045,2012-05-22,2,5,1,0,2,2,0.58,0.5455,0.83,0.1343,11,16,27,Spring,Tuesday,May,2012,Night
12046,2012-05-22,2,5,2,0,2,2,0.58,0.5455,0.83,0.1045,1,10,11,Spring,Tuesday,May,2012,Night
12047,2012-05-22,2,5,3,0,2,2,0.58,0.5455,0.83,0.1045,0,5,5,Spring,Tuesday,May,2012,Night
12048,2012-05-22,2,5,4,0,2,2,0.56,0.5303,0.88,0.1642,0,7,7,Spring,Tuesday,May,2012,Night
12049,2012-05-22,2,5,5,0,2,3,0.56,0.5303,0.88,0.194,0,17,17,Spring,Tuesday,May,2012,Morning
12050,2012-05-22,2,5,6,0,2,3,0.56,0.5303,0.88,0.1045,8,129,137,Spring,Tuesday,May,2012,Morning
12051,2012-05-22,2,5,7,0,2,3,0.56,0.5303,0.88,0.1045,9,315,324,Spring,Tuesday,May,2012,Morning
12052,2012-05-22,2,5,8,0,2,2,0.56,0.5303,0.88,0.1343,20,570,590,Spring,Tuesday,May,2012,Morning
12053,2012-05-22,2,5,9,0,2,2,0.6,0.5606,0.83,0.1045,46,287,333,Spring,Tuesday,May,2012,Morning
12054,2012-05-22,2,5,10,0,2,2,0.6,0.5758,0.78,0.0896,52,148,200,Spring,Tuesday,May,2012,Morning
12055,2012-05-22,2,5,11,0,2,2,0.6,0.5758,0.78,0.0,39,150,189,Spring,Tuesday,May,2012,Morning
12056,2012-05-22,2,5,12,0,2,2,0.62,0.5909,0.78,0.1045,76,178,254,Spring,Tuesday,May,2012,Afternoon
12057,2012-05-22,2,5,13,0,2,2,0.64,0.6061,0.73,0.0,48,195,243,Spring,Tuesday,May,2012,Afternoon
12058,2012-05-22,2,5,14,0,2,2,0.64,0.6061,0.73,0.1045,73,149,222,Spring,Tuesday,May,2012,Afternoon
12059,2012-05-22,2,5,15,0,2,1,0.7,0.6515,0.61,0.0896,54,191,245,Spring,Tuesday,May,2012,Afternoon
12060,2012-05-22,2,5,16,0,2,1,0.68,0.6364,0.61,0.1045,70,316,386,Spring,Tuesday,May,2012,Afternoon
12061,2012-05-22,2,5,17,0,2,1,0.72,0.6667,0.54,0.0,69,716,785,Spring,Tuesday,May,2012,Evening
12062,2012-05-22,2,5,18,0,2,1,0.68,0.6364,0.61,0.1343,76,709,785,Spring,Tuesday,May,2012,Evening
12063,2012-05-22,2,5,19,0,2,1,0.66,0.6212,0.69,0.2239,44,320,364,Spring,Tuesday,May,2012,Evening
12064,2012-05-22,2,5,20,0,2,1,0.64,0.6061,0.73,0.2537,54,319,373,Spring,Tuesday,May,2012,Evening
12065,2012-05-22,2,5,21,0,2,1,0.62,0.5909,0.78,0.1343,28,233,261,Spring,Tuesday,May,2012,Night
12066,2012-05-22,2,5,22,0,2,1,0.62,0.5909,0.73,0.0896,17,157,174,Spring,Tuesday,May,2012,Night
12067,2012-05-22,2,5,23,0,2,1,0.62,0.5909,0.73,0.1045,14,91,105,Spring,Tuesday,May,2012,Night
12068,2012-05-23,2,5,0,0,3,1,0.62,0.5909,0.78,0.1343,19,28,47,Spring,Wednesday,May,2012,Night
12069,2012-05-23,2,5,1,0,3,1,0.6,0.5606,0.83,0.1642,23,9,32,Spring,Wednesday,May,2012,Night
12070,2012-05-23,2,5,2,0,3,2,0.6,0.5606,0.83,0.1642,2,10,12,Spring,Wednesday,May,2012,Night
12071,2012-05-23,2,5,3,0,3,1,0.6,0.5758,0.78,0.1045,0,5,5,Spring,Wednesday,May,2012,Night
12072,2012-05-23,2,5,4,0,3,3,0.58,0.5455,0.83,0.194,0,3,3,Spring,Wednesday,May,2012,Night
12073,2012-05-23,2,5,5,0,3,3,0.56,0.5303,0.88,0.2537,6,29,35,Spring,Wednesday,May,2012,Morning
12074,2012-05-23,2,5,6,0,3,1,0.56,0.5303,0.88,0.1045,6,154,160,Spring,Wednesday,May,2012,Morning
12075,2012-05-23,2,5,7,0,3,1,0.58,0.5455,0.83,0.0,16,452,468,Spring,Wednesday,May,2012,Morning
12076,2012-05-23,2,5,8,0,3,1,0.58,0.5455,0.83,0.0,38,681,719,Spring,Wednesday,May,2012,Morning
12077,2012-05-23,2,5,9,0,3,2,0.62,0.5909,0.78,0.0,39,258,297,Spring,Wednesday,May,2012,Morning
12078,2012-05-23,2,5,10,0,3,1,0.62,0.5909,0.78,0.0896,52,139,191,Spring,Wednesday,May,2012,Morning
12079,2012-05-23,2,5,11,0,3,1,0.64,0.6061,0.73,0.0,46,151,197,Spring,Wednesday,May,2012,Morning
12080,2012-05-23,2,5,12,0,3,2,0.66,0.6212,0.69,0.0896,42,206,248,Spring,Wednesday,May,2012,Afternoon
12081,2012-05-23,2,5,13,0,3,2,0.66,0.6212,0.74,0.1642,69,201,270,Spring,Wednesday,May,2012,Afternoon
12082,2012-05-23,2,5,14,0,3,1,0.68,0.6364,0.65,0.1343,67,181,248,Spring,Wednesday,May,2012,Afternoon
12083,2012-05-23,2,5,15,0,3,2,0.7,0.6515,0.61,0.0,65,192,257,Spring,Wednesday,May,2012,Afternoon
12084,2012-05-23,2,5,16,0,3,3,0.7,0.6515,0.61,0.0896,62,216,278,Spring,Wednesday,May,2012,Afternoon
12085,2012-05-23,2,5,17,0,3,3,0.64,0.6061,0.69,0.1045,45,240,285,Spring,Wednesday,May,2012,Evening
12086,2012-05-23,2,5,18,0,3,3,0.64,0.6061,0.69,0.1045,31,296,327,Spring,Wednesday,May,2012,Evening
12087,2012-05-23,2,5,19,0,3,2,0.62,0.5758,0.83,0.1642,40,336,376,Spring,Wednesday,May,2012,Evening
12088,2012-05-23,2,5,20,0,3,2,0.62,0.5758,0.83,0.0896,28,267,295,Spring,Wednesday,May,2012,Evening
12089,2012-05-23,2,5,21,0,3,2,0.62,0.5758,0.83,0.0,24,221,245,Spring,Wednesday,May,2012,Night
12090,2012-05-23,2,5,22,0,3,2,0.62,0.5758,0.83,0.1642,23,136,159,Spring,Wednesday,May,2012,Night
12091,2012-05-23,2,5,23,0,3,1,0.6,0.5606,0.83,0.1343,23,83,106,Spring,Wednesday,May,2012,Night
12092,2012-05-24,2,5,0,0,4,1,0.6,0.5606,0.83,0.0896,7,49,56,Spring,Thursday,May,2012,Night
12093,2012-05-24,2,5,1,0,4,1,0.6,0.5455,0.88,0.0896,9,21,30,Spring,Thursday,May,2012,Night
12094,2012-05-24,2,5,2,0,4,1,0.6,0.5455,0.88,0.0,1,15,16,Spring,Thursday,May,2012,Night
12095,2012-05-24,2,5,3,0,4,2,0.6,0.5455,0.88,0.1045,1,3,4,Spring,Thursday,May,2012,Night
12096,2012-05-24,2,5,4,0,4,2,0.6,0.5455,0.88,0.1642,0,5,5,Spring,Thursday,May,2012,Night
12097,2012-05-24,2,5,5,0,4,2,0.6,0.5455,0.88,0.1642,1,29,30,Spring,Thursday,May,2012,Morning
12098,2012-05-24,2,5,6,0,4,2,0.6,0.5455,0.88,0.1642,10,146,156,Spring,Thursday,May,2012,Morning
12099,2012-05-24,2,5,7,0,4,1,0.6,0.5606,0.83,0.1045,22,393,415,Spring,Thursday,May,2012,Morning
12100,2012-05-24,2,5,8,0,4,1,0.62,0.5909,0.73,0.1343,33,659,692,Spring,Thursday,May,2012,Morning
12101,2012-05-24,2,5,9,0,4,1,0.62,0.5909,0.73,0.1642,34,267,301,Spring,Thursday,May,2012,Morning
12102,2012-05-24,2,5,10,0,4,1,0.64,0.6061,0.65,0.1343,47,138,185,Spring,Thursday,May,2012,Morning
12103,2012-05-24,2,5,11,0,4,1,0.66,0.6212,0.65,0.1343,61,160,221,Spring,Thursday,May,2012,Morning
12104,2012-05-24,2,5,12,0,4,1,0.7,0.6515,0.58,0.1045,76,213,289,Spring,Thursday,May,2012,Afternoon
12105,2012-05-24,2,5,13,0,4,1,0.72,0.6667,0.54,0.1642,69,233,302,Spring,Thursday,May,2012,Afternoon
12106,2012-05-24,2,5,14,0,4,1,0.74,0.6818,0.55,0.2239,72,180,252,Spring,Thursday,May,2012,Afternoon
12107,2012-05-24,2,5,15,0,4,1,0.74,0.6818,0.55,0.2537,69,222,291,Spring,Thursday,May,2012,Afternoon
12108,2012-05-24,2,5,16,0,4,1,0.74,0.6818,0.55,0.3582,61,329,390,Spring,Thursday,May,2012,Afternoon
12109,2012-05-24,2,5,17,0,4,1,0.74,0.6818,0.55,0.2836,120,678,798,Spring,Thursday,May,2012,Evening
12110,2012-05-24,2,5,18,0,4,1,0.72,0.6667,0.54,0.3284,118,634,752,Spring,Thursday,May,2012,Evening
12111,2012-05-24,2,5,19,0,4,1,0.7,0.6515,0.61,0.2985,76,416,492,Spring,Thursday,May,2012,Evening
12112,2012-05-24,2,5,20,0,4,2,0.66,0.6212,0.69,0.2836,55,343,398,Spring,Thursday,May,2012,Evening
12113,2012-05-24,2,5,21,0,4,3,0.64,0.5909,0.78,0.1642,48,237,285,Spring,Thursday,May,2012,Night
12114,2012-05-24,2,5,22,0,4,2,0.64,0.5909,0.78,0.1045,33,210,243,Spring,Thursday,May,2012,Night
12115,2012-05-24,2,5,23,0,4,2,0.64,0.5909,0.78,0.1343,36,131,167,Spring,Thursday,May,2012,Night
12116,2012-05-25,2,5,0,0,5,1,0.62,0.5758,0.83,0.1343,10,63,73,Spring,Friday,May,2012,Night
12117,2012-05-25,2,5,1,0,5,1,0.62,0.5758,0.83,0.0896,8,34,42,Spring,Friday,May,2012,Night
12118,2012-05-25,2,5,2,0,5,2,0.62,0.5758,0.83,0.0,7,16,23,Spring,Friday,May,2012,Night
12119,2012-05-25,2,5,3,0,5,2,0.62,0.5606,0.88,0.1045,8,6,14,Spring,Friday,May,2012,Night
12120,2012-05-25,2,5,4,0,5,2,0.62,0.5606,0.88,0.0,3,6,9,Spring,Friday,May,2012,Night
12121,2012-05-25,2,5,5,0,5,2,0.62,0.5606,0.88,0.0896,2,28,30,Spring,Friday,May,2012,Morning
12122,2012-05-25,2,5,6,0,5,2,0.62,0.5606,0.88,0.1045,5,108,113,Spring,Friday,May,2012,Morning
12123,2012-05-25,2,5,7,0,5,2,0.62,0.5606,0.88,0.1642,7,352,359,Spring,Friday,May,2012,Morning
12124,2012-05-25,2,5,8,0,5,2,0.64,0.5758,0.89,0.1045,32,551,583,Spring,Friday,May,2012,Morning
12125,2012-05-25,2,5,9,0,5,2,0.64,0.5758,0.89,0.1343,52,288,340,Spring,Friday,May,2012,Morning
12126,2012-05-25,2,5,10,0,5,1,0.68,0.6364,0.79,0.1642,69,163,232,Spring,Friday,May,2012,Morning
12127,2012-05-25,2,5,11,0,5,1,0.68,0.6364,0.79,0.1343,90,193,283,Spring,Friday,May,2012,Morning
12128,2012-05-25,2,5,12,0,5,1,0.72,0.6818,0.66,0.1045,84,237,321,Spring,Friday,May,2012,Afternoon
12129,2012-05-25,2,5,13,0,5,1,0.74,0.6818,0.62,0.1343,86,247,333,Spring,Friday,May,2012,Afternoon
12130,2012-05-25,2,5,14,0,5,1,0.74,0.6818,0.58,0.1343,104,263,367,Spring,Friday,May,2012,Afternoon
12131,2012-05-25,2,5,15,0,5,1,0.76,0.7121,0.62,0.194,106,360,466,Spring,Friday,May,2012,Afternoon
12132,2012-05-25,2,5,16,0,5,1,0.78,0.7121,0.52,0.2239,137,447,584,Spring,Friday,May,2012,Afternoon
12133,2012-05-25,2,5,17,0,5,1,0.76,0.7121,0.62,0.2836,124,529,653,Spring,Friday,May,2012,Evening
12134,2012-05-25,2,5,18,0,5,1,0.76,0.7121,0.62,0.194,131,391,522,Spring,Friday,May,2012,Evening
12135,2012-05-25,2,5,19,0,5,1,0.74,0.6818,0.62,0.2537,111,293,404,Spring,Friday,May,2012,Evening
12136,2012-05-25,2,5,20,0,5,1,0.7,0.6515,0.65,0.1642,80,270,350,Spring,Friday,May,2012,Evening
12137,2012-05-25,2,5,21,0,5,1,0.7,0.6515,0.65,0.1343,62,193,255,Spring,Friday,May,2012,Night
12138,2012-05-25,2,5,22,0,5,1,0.66,0.6212,0.74,0.1045,65,147,212,Spring,Friday,May,2012,Night
12139,2012-05-25,2,5,23,0,5,1,0.66,0.6061,0.78,0.2239,34,132,166,Spring,Friday,May,2012,Night
12140,2012-05-26,2,5,0,0,6,1,0.64,0.5758,0.83,0.1642,18,98,116,Spring,Saturday,May,2012,Night
12141,2012-05-26,2,5,1,0,6,1,0.64,0.5758,0.83,0.1343,18,64,82,Spring,Saturday,May,2012,Night
12142,2012-05-26,2,5,2,0,6,1,0.64,0.5758,0.89,0.1343,9,55,64,Spring,Saturday,May,2012,Night
12143,2012-05-26,2,5,3,0,6,1,0.62,0.5606,0.88,0.1045,9,22,31,Spring,Saturday,May,2012,Night
12144,2012-05-26,2,5,4,0,6,1,0.62,0.5606,0.88,0.1343,0,2,2,Spring,Saturday,May,2012,Night
12145,2012-05-26,2,5,5,0,6,1,0.62,0.5758,0.83,0.2537,0,10,10,Spring,Saturday,May,2012,Morning
12146,2012-05-26,2,5,6,0,6,1,0.62,0.5606,0.88,0.194,6,25,31,Spring,Saturday,May,2012,Morning
12147,2012-05-26,2,5,7,0,6,2,0.62,0.5606,0.88,0.1642,10,44,54,Spring,Saturday,May,2012,Morning
12148,2012-05-26,2,5,8,0,6,1,0.64,0.5909,0.78,0.1343,38,103,141,Spring,Saturday,May,2012,Morning
12149,2012-05-26,2,5,9,0,6,1,0.64,0.5758,0.83,0.194,97,192,289,Spring,Saturday,May,2012,Morning
12150,2012-05-26,2,5,10,0,6,1,0.68,0.6364,0.79,0.2239,181,256,437,Spring,Saturday,May,2012,Morning
12151,2012-05-26,2,5,11,0,6,1,0.7,0.6667,0.74,0.194,208,312,520,Spring,Saturday,May,2012,Morning
12152,2012-05-26,2,5,12,0,6,1,0.74,0.697,0.66,0.2239,236,293,529,Spring,Saturday,May,2012,Afternoon
12153,2012-05-26,2,5,13,0,6,1,0.76,0.7273,0.66,0.194,265,274,539,Spring,Saturday,May,2012,Afternoon
12154,2012-05-26,2,5,14,0,6,1,0.76,0.7273,0.66,0.2239,307,257,564,Spring,Saturday,May,2012,Afternoon
12155,2012-05-26,2,5,15,0,6,1,0.76,0.7273,0.66,0.2836,274,239,513,Spring,Saturday,May,2012,Afternoon
12156,2012-05-26,2,5,16,0,6,1,0.78,0.7273,0.55,0.2537,261,243,504,Spring,Saturday,May,2012,Afternoon
12157,2012-05-26,2,5,17,0,6,2,0.78,0.7121,0.52,0.2537,235,227,462,Spring,Saturday,May,2012,Evening
12158,2012-05-26,2,5,18,0,6,2,0.76,0.697,0.52,0.194,199,216,415,Spring,Saturday,May,2012,Evening
12159,2012-05-26,2,5,19,0,6,2,0.74,0.697,0.66,0.2239,159,214,373,Spring,Saturday,May,2012,Evening
12160,2012-05-26,2,5,20,0,6,2,0.74,0.6818,0.55,0.194,103,152,255,Spring,Saturday,May,2012,Evening
12161,2012-05-26,2,5,21,0,6,2,0.72,0.6818,0.62,0.194,100,151,251,Spring,Saturday,May,2012,Night
12162,2012-05-26,2,5,22,0,6,1,0.7,0.6667,0.74,0.2537,86,118,204,Spring,Saturday,May,2012,Night
12163,2012-05-26,2,5,23,0,6,1,0.7,0.6667,0.74,0.2537,36,114,150,Spring,Saturday,May,2012,Night
12164,2012-05-27,2,5,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137,Spring,Sunday,May,2012,Night
12165,2012-05-27,2,5,1,0,0,1,0.66,0.6212,0.74,0.2239,17,61,78,Spring,Sunday,May,2012,Night
12166,2012-05-27,2,5,2,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61,Spring,Sunday,May,2012,Night
12167,2012-05-27,2,5,3,0,0,1,0.64,0.6061,0.73,0.1642,11,25,36,Spring,Sunday,May,2012,Night
12168,2012-05-27,2,5,4,0,0,1,0.62,0.5758,0.83,0.194,4,7,11,Spring,Sunday,May,2012,Night
12169,2012-05-27,2,5,5,0,0,1,0.62,0.5758,0.83,0.194,2,5,7,Spring,Sunday,May,2012,Morning
12170,2012-05-27,2,5,6,0,0,1,0.62,0.5758,0.83,0.1642,8,14,22,Spring,Sunday,May,2012,Morning
